Unix Timestamp,Value
1733841386.862055,1.04
1733841387.0641751,0.94
1733841387.2662132,0.83
1733841387.4685464,0.71
1733841387.6712615,0.6
1733841387.8731341,0.5
1733841388.0751343,0.39
1733841388.2772598,0.3
1733841388.4795554,0.22
1733841388.6818533,0.16
1733841388.8840322,0.1
1733841389.095769,0.06
1733841389.3055456,0.03
1733841389.5076196,0.01
1733841389.7094495,0.0
1733841389.9118853,0.0
1733841390.1137798,0.0
1733841390.3162944,-0.0
1733841390.518134,-0.0
1733841390.720078,-0.01
1733841390.9221392,-0.03
1733841391.1244113,-0.06
1733841391.3264427,-0.09
1733841391.5289538,-0.15
1733841391.7313132,-0.21
1733841391.9334261,-0.29
1733841392.135617,-0.38
1733841392.3377967,-0.48
1733841392.5399354,-0.59
1733841392.7534337,-0.7
1733841393.0153105,-0.81
1733841393.2172592,-0.92
1733841393.419382,-1.02
1733841393.621237,-1.11
1733841393.8264558,-1.19
1733841394.0370507,-1.25
1733841394.239313,-1.29
1733841394.441834,-1.3
1733841394.6441524,-1.29
1733841394.846204,-1.25
1733841395.0482013,-1.18
1733841395.2504904,-1.09
1733841395.4525738,-0.97
1733841395.6548634,-0.83
1733841395.8571646,-0.66
1733841396.0591116,-0.49
1733841396.2610948,-0.3
1733841396.463323,-0.1
1733841396.6655035,0.1
1733841396.8679388,0.3
1733841397.0698247,0.49
1733841397.2718132,0.67
1733841397.473878,0.83
1733841397.676026,0.97
1733841397.8861387,1.09
1733841398.088437,1.18
1733841398.290479,1.25
1733841398.4930353,1.29
1733841398.6952379,1.3
1733841398.8972383,1.29
1733841399.0993662,1.25
1733841399.3019326,1.19
1733841399.5039961,1.11
1733841399.7060359,1.02
1733841399.9081783,0.92
1733841400.1110654,0.81
1733841400.3127022,0.7
1733841400.5147946,0.58
1733841400.7168484,0.48
1733841400.9189277,0.38
1733841401.1209612,0.29
1733841401.3231618,0.21
1733841401.525279,0.15
1733841401.7274318,0.09
1733841401.929438,0.06
1733841402.131523,0.03
1733841402.333436,0.01
1733841402.5350225,0.0
1733841402.7370794,0.0
1733841402.9388015,-0.0
1733841403.140736,-0.0
1733841403.3431065,-0.0
1733841403.5451603,-0.01
1733841403.7475972,-0.03
1733841403.9497848,-0.06
1733841404.1519234,-0.1
1733841404.3538554,-0.16
1733841404.5560765,-0.22
1733841404.7584019,-0.3
1733841404.9607027,-0.4
1733841405.162707,-0.5
1733841405.3651435,-0.6
1733841405.5677068,-0.72
1733841405.7698224,-0.83
1733841405.9719863,-0.94
1733841406.1739218,-1.04
1733841406.3762465,-1.13
1733841406.5784442,-1.2
1733841406.7802083,-1.26
1733841406.98219,-1.29
1733841407.184017,-1.3
1733841407.3858602,-1.28
1733841407.5881734,-1.24
1733841407.7902098,-1.17
1733841407.9921408,-1.07
1733841408.1942647,-0.95
1733841408.3966556,-0.8
1733841408.598503,-0.64
1733841408.8003235,-0.46
1733841409.0021048,-0.26
1733841409.203825,-0.07
1733841409.40593,0.13
1733841409.6082041,0.33
1733841409.8102012,0.52
1733841410.012409,0.69
1733841410.2145956,0.85
1733841410.416853,0.99
1733841410.6187997,1.1
1733841410.826841,1.19
1733841411.029195,1.26
1733841411.2308476,1.29
1733841411.4337485,1.3
1733841411.6362607,1.28
1733841411.8390183,1.24
1733841412.0411775,1.18
1733841412.2433486,1.1
1733841412.4457753,1.0
1733841412.6476088,0.9
1733841412.8495615,0.79
1733841413.0521035,0.68
1733841413.25367,0.57
1733841413.4554808,0.46
1733841413.6575089,0.36
1733841413.8595164,0.28
1733841414.0610235,0.2
1733841414.2630916,0.14
1733841414.4653,0.09
1733841414.6670167,0.05
1733841414.8692446,0.03
1733841415.071286,0.01
1733841415.2733157,0.0
1733841415.4750767,0.0
1733841415.6775813,-0.0
1733841415.879904,-0.0
1733841416.0819318,-0.01
1733841416.2845752,-0.02
1733841416.4954705,-0.04
1733841416.7514715,-0.07
1733841416.9538505,-0.11
1733841417.1557784,-0.17
1733841417.3576205,-0.24
1733841417.5599115,-0.32
1733841417.7618973,-0.41
1733841417.964068,-0.51
1733841418.166163,-0.62
1733841418.3683727,-0.73
1733841418.5703578,-0.85
1733841418.7725265,-0.95
1733841418.9735653,-1.05
1733841419.1746821,-1.14
1733841419.3760827,-1.21
1733841419.577849,-1.26
1733841419.7794263,-1.29
1733841419.9808083,-1.3
1733841420.1817129,-1.28
1733841420.3839946,-1.23
1733841420.5852683,-1.15
1733841420.7859716,-1.05
1733841420.987506,-0.92
1733841421.189693,-0.77
1733841421.391166,-0.61
1733841421.5927033,-0.42
1733841421.7937012,-0.23
1733841421.9949114,-0.03
1733841422.1957788,0.17
1733841422.3964195,0.36
1733841422.5975695,0.55
1733841422.7992232,0.72
1733841423.0006843,0.88
1733841423.2019415,1.01
1733841423.4027488,1.12
1733841423.603416,1.21
1733841423.8045573,1.26
1733841424.00525,1.29
1733841424.2062912,1.3
1733841424.4072104,1.28
1733841424.6084247,1.23
1733841424.8089907,1.17
1733841425.0099816,1.08
1733841425.2116003,0.99
1733841425.4130292,0.88
1733841425.6151977,0.77
1733841425.8167553,0.66
1733841426.0254846,0.55
1733841426.2269595,0.44
1733841426.4284744,0.35
1733841426.6292686,0.26
1733841426.8304107,0.19
1733841427.03182,0.13
1733841427.233728,0.08
1733841427.4348476,0.05
1733841427.635822,0.02
1733841427.8369973,0.01
1733841428.0468326,0.0
1733841428.2680638,0.0
1733841428.4694192,-0.0
1733841428.6870227,-0.0
1733841428.889491,-0.01
1733841429.0904222,-0.02
1733841429.2921333,-0.04
1733841429.4933624,-0.07
1733841429.6951926,-0.12
1733841429.8966448,-0.18
1733841430.0989158,-0.25
1733841430.2998314,-0.33
1733841430.5012221,-0.43
1733841430.7026727,-0.53
1733841430.9041786,-0.64
1733841431.1058307,-0.75
1733841431.306964,-0.86
1733841431.5083413,-0.97
1733841431.709903,-1.07
1733841431.910753,-1.15
1733841432.1121392,-1.22
1733841432.314257,-1.27
1733841432.5170953,-1.3
1733841432.7182295,-1.3
1733841432.9192717,-1.27
1733841433.1203387,-1.22
1733841433.3216681,-1.14
1733841433.5228953,-1.03
1733841433.724022,-0.9
1733841433.9253385,-0.75
1733841434.1270359,-0.58
1733841434.3439949,-0.39
1733841434.5450163,-0.2
1733841434.7462144,0.0
1733841434.9474812,0.2
1733841435.1487508,0.4
1733841435.350442,0.58
1733841435.5516088,0.75
1733841435.752593,0.9
1733841435.953601,1.03
1733841436.165767,1.14
1733841436.3923833,1.22
1733841436.5940332,1.27
1733841436.7953637,1.3
1733841437.0000634,1.3
1733841437.2012963,1.27
1733841437.4073198,1.22
1733841437.6085534,1.15
1733841437.810233,1.07
1733841438.0117538,0.97
1733841438.2126975,0.86
1733841438.4175162,0.75
1733841438.6191316,0.64
1733841438.8206487,0.53
1733841439.0231907,0.43
1733841439.225746,0.33
1733841439.426928,0.25
1733841439.6285741,0.18
1733841439.8306818,0.12
1733841440.0331676,0.07
1733841440.24449,0.04
1733841440.4511034,0.02
1733841440.6523323,0.01
1733841440.8541946,0.0
1733841441.0554678,0.0
1733841441.271561,-0.0
1733841441.4741147,-0.0
1733841441.6752822,-0.01
1733841441.8769095,-0.02
1733841442.0786688,-0.05
1733841442.2838573,-0.08
1733841442.487821,-0.13
1733841442.6888397,-0.19
1733841442.8906775,-0.26
1733841443.0985332,-0.35
1733841443.3058155,-0.45
1733841443.507505,-0.55
1733841443.7097878,-0.66
1733841443.9203377,-0.77
1733841444.1219354,-0.88
1733841444.3231964,-0.99
1733841444.5241513,-1.08
1733841444.7251377,-1.17
1733841444.9271219,-1.23
1733841445.1295767,-1.28
1733841445.3311617,-1.3
1733841445.5321538,-1.29
1733841445.733393,-1.26
1733841445.9348624,-1.2
1733841446.136367,-1.12
1733841446.3375332,-1.01
1733841446.538221,-0.87
1733841446.7396393,-0.72
1733841446.941195,-0.55
1733841447.142146,-0.36
1733841447.3434956,-0.16
1733841447.5444858,0.04
1733841447.745771,0.23
1733841447.9474232,0.43
1733841448.1483138,0.61
1733841448.3491542,0.78
1733841448.5508363,0.92
1733841448.7518373,1.05
