Unix Timestamp,Value
1733841094.3702493,1.3
1733841094.571989,1.29
1733841094.7737055,1.26
1733841094.9749007,1.2
1733841095.176991,1.13
1733841095.3845532,1.04
1733841095.5863955,0.94
1733841095.789767,0.83
1733841095.9913,0.71
1733841096.201301,0.6
1733841096.4036422,0.5
1733841096.608083,0.39
1733841096.810702,0.3
1733841097.01273,0.22
1733841097.2152314,0.16
1733841097.4199154,0.1
1733841097.621794,0.06
1733841097.8236923,0.03
1733841098.0280116,0.01
1733841098.234455,0.0
1733841098.4358025,0.0
1733841098.637758,0.0
1733841098.8399718,-0.0
1733841099.0423949,-0.0
1733841099.245518,-0.01
1733841099.4493957,-0.03
1733841099.6525934,-0.06
1733841099.8550432,-0.09
1733841100.0569115,-0.15
1733841100.2630646,-0.21
1733841100.4787886,-0.29
1733841100.6824255,-0.38
1733841100.8836887,-0.48
1733841101.0874197,-0.59
1733841101.288964,-0.7
1733841101.490128,-0.81
1733841101.6914835,-0.92
1733841101.893522,-1.02
1733841102.096687,-1.11
1733841102.2983627,-1.19
1733841102.506488,-1.25
1733841102.7080328,-1.29
1733841102.911669,-1.3
1733841103.115361,-1.29
1733841103.3169158,-1.25
1733841103.5185099,-1.18
1733841103.7202919,-1.09
1733841103.9220326,-0.97
1733841104.1240902,-0.83
1733841104.3253965,-0.66
1733841104.5281084,-0.49
1733841104.7298522,-0.3
1733841104.9339504,-0.1
1733841105.1362917,0.1
1733841105.3399446,0.3
1733841105.5412056,0.49
1733841105.7426896,0.67
1733841105.9447715,0.83
1733841106.1474404,0.97
1733841106.3494108,1.09
1733841106.5515027,1.18
1733841106.7530293,1.25
1733841106.954627,1.29
1733841107.1569362,1.3
1733841107.3605268,1.29
1733841107.5796921,1.25
1733841107.7820606,1.19
1733841107.9855685,1.11
1733841108.1868792,1.02
1733841108.410745,0.92
1733841108.6120439,0.81
1733841108.8134253,0.7
1733841109.0157714,0.58
1733841109.2222514,0.48
1733841109.4237597,0.38
1733841109.624987,0.29
1733841109.8268743,0.21
1733841110.0287032,0.15
1733841110.230661,0.09
1733841110.4327848,0.06
1733841110.6421406,0.03
1733841110.8542397,0.01
1733841111.0564475,0.0
1733841111.2583656,0.0
1733841111.4607153,-0.0
1733841111.6621506,-0.0
1733841111.8636644,-0.0
1733841112.0875337,-0.01
1733841112.2930279,-0.03
1733841112.4968448,-0.06
1733841112.7173674,-0.1
1733841112.9207933,-0.16
1733841113.1244342,-0.22
1733841113.329179,-0.3
1733841113.5309672,-0.4
1733841113.7325091,-0.5
1733841113.9353447,-0.6
1733841114.1366916,-0.72
1733841114.3386586,-0.83
1733841114.5414262,-0.94
1733841114.74326,-1.04
1733841114.944872,-1.13
1733841115.1470184,-1.2
1733841115.3533442,-1.26
1733841115.5547304,-1.29
1733841115.7595336,-1.3
1733841115.9603922,-1.28
1733841116.1621616,-1.24
1733841116.3638284,-1.17
1733841116.5656567,-1.07
1733841116.7684398,-0.95
1733841116.9709396,-0.8
1733841117.1724608,-0.64
1733841117.384889,-0.46
1733841117.5864875,-0.26
1733841117.7885184,-0.07
1733841117.9955447,0.13
1733841118.1967993,0.33
1733841118.4150374,0.52
1733841118.6169066,0.69
1733841118.820844,0.85
1733841119.0243413,0.99
1733841119.226139,1.1
1733841119.4273975,1.19
1733841119.6298327,1.26
1733841119.831851,1.29
1733841120.036968,1.3
1733841120.2397213,1.28
1733841120.4415226,1.24
1733841120.6573033,1.18
1733841120.8655388,1.1
1733841121.0674222,1.0
1733841121.268944,0.9
1733841121.4727252,0.79
1733841121.673961,0.68
1733841121.8778021,0.57
1733841122.0787702,0.46
1733841122.3140545,0.36
1733841122.5213711,0.28
1733841122.7231119,0.2
1733841122.9246655,0.14
1733841123.1265616,0.09
1733841123.342649,0.05
1733841123.5536501,0.03
1733841123.7552252,0.01
1733841123.9566276,0.0
1733841124.158704,0.0
1733841124.3606157,-0.0
1733841124.5659635,-0.0
1733841124.767326,-0.01
1733841124.9689422,-0.02
1733841125.170405,-0.04
1733841125.4183433,-0.07
1733841125.6258008,-0.11
1733841125.8277965,-0.17
1733841126.0303617,-0.24
1733841126.231876,-0.32
1733841126.4330566,-0.41
1733841126.6564324,-0.51
1733841126.8583674,-0.62
1733841127.0596979,-0.73
1733841127.2620482,-0.85
1733841127.4633439,-0.95
1733841127.665109,-1.05
1733841127.866674,-1.14
1733841128.0748909,-1.21
1733841128.276476,-1.26
1733841128.4779716,-1.29
1733841128.679493,-1.3
1733841128.8816125,-1.28
1733841129.084329,-1.23
1733841129.3107224,-1.15
1733841129.512939,-1.05
1733841129.7147484,-0.92
1733841129.9165134,-0.77
1733841130.1184254,-0.61
1733841130.321067,-0.42
1733841130.5231497,-0.23
1733841130.7248995,-0.03
1733841130.926692,0.17
1733841131.1285958,0.36
1733841131.3309238,0.55
1733841131.5330572,0.72
1733841131.7348874,0.88
1733841131.9362094,1.01
1733841132.1404665,1.12
1733841132.3422608,1.21
1733841132.5443704,1.26
1733841132.7455378,1.29
1733841132.9467542,1.3
1733841133.148306,1.28
1733841133.3497283,1.23
1733841133.5517855,1.17
1733841133.753999,1.08
1733841133.9561267,0.99
1733841134.157973,0.88
1733841134.3603394,0.77
1733841134.5617638,0.66
1733841134.7640572,0.55
1733841134.9657805,0.44
1733841135.1672194,0.35
1733841135.3692915,0.26
1733841135.5707653,0.19
1733841135.7740111,0.13
1733841135.9762826,0.08
1733841136.1780849,0.05
1733841136.3799222,0.02
1733841136.582084,0.01
1733841136.7846918,0.0
1733841136.9876251,0.0
1733841137.1894708,-0.0
1733841137.391014,-0.0
1733841137.593025,-0.01
1733841137.7953792,-0.02
1733841137.9969397,-0.04
1733841138.1989431,-0.07
1733841138.4007745,-0.12
1733841138.6018932,-0.18
1733841138.8032947,-0.25
1733841139.0045207,-0.33
1733841139.2057354,-0.43
1733841139.406942,-0.53
1733841139.6085045,-0.64
1733841139.8107438,-0.75
1733841140.0130768,-0.86
1733841140.2143154,-0.97
1733841140.4154136,-1.07
1733841140.6167798,-1.15
1733841140.8187904,-1.22
1733841141.0221744,-1.27
1733841141.2239878,-1.3
1733841141.4271283,-1.3
1733841141.6293125,-1.27
1733841141.8305106,-1.22
1733841142.0317383,-1.14
1733841142.2331119,-1.03
1733841142.4346545,-0.9
1733841142.635608,-0.75
1733841142.837846,-0.58
1733841143.0394309,-0.39
1733841143.240554,-0.2
1733841143.4415448,0.0
1733841143.6456008,0.2
1733841143.848613,0.4
1733841144.0510895,0.58
1733841144.2526348,0.75
1733841144.4550169,0.9
1733841144.6573424,1.03
1733841144.860483,1.14
1733841145.0625737,1.22
1733841145.2651489,1.27
1733841145.4687457,1.3
1733841145.6704812,1.3
1733841145.8727944,1.27
1733841146.0749388,1.22
1733841146.2770414,1.15
1733841146.479146,1.07
1733841146.6817641,0.97
1733841146.882896,0.86
1733841147.0848324,0.75
1733841147.286427,0.64
1733841147.49206,0.53
1733841147.6942484,0.43
1733841147.8961244,0.33
1733841148.1063836,0.25
1733841148.3234675,0.18
1733841148.5264971,0.12
1733841148.727957,0.07
1733841148.9295423,0.04
1733841149.13143,0.02
1733841149.3348677,0.01
1733841149.5365489,0.0
1733841149.738232,0.0
1733841149.9403346,-0.0
1733841150.142376,-0.0
1733841150.3703294,-0.01
1733841150.5718763,-0.02
1733841150.776097,-0.05
1733841150.9774246,-0.08
1733841151.1800961,-0.13
1733841151.3896875,-0.19
1733841151.5920196,-0.26
1733841151.7934802,-0.35
1733841151.995686,-0.45
1733841152.1995325,-0.55
1733841152.4010189,-0.66
1733841152.6026762,-0.77
1733841152.8042228,-0.88
1733841153.0119748,-0.99
1733841153.2155004,-1.08
1733841153.4171627,-1.17
1733841153.6187985,-1.23
1733841153.820726,-1.28
1733841154.022633,-1.3
1733841154.2284324,-1.29
1733841154.4298184,-1.26
1733841154.6324294,-1.2
1733841154.8348074,-1.12
1733841155.0382314,-1.01
1733841155.2441359,-0.87
1733841155.450374,-0.72
1733841155.6786678,-0.55
1733841155.8886423,-0.36
1733841156.091265,-0.16
1733841156.292775,0.04
1733841156.495123,0.23
1733841156.7006452,0.43
1733841156.907243,0.61
1733841157.1088636,0.78
1733841157.3106036,0.92
1733841157.5122092,1.05
1733841157.7141306,1.15
1733841157.9172363,1.23
1733841158.1187518,1.28
1733841158.3207138,1.3
1733841158.5287738,1.29
1733841158.7304237,1.26
1733841158.9330592,1.21
1733841159.13425,1.14
1733841159.3405137,1.05
1733841159.5429149,0.95
1733841159.7488372,0.84
1733841159.9505124,0.73
1733841160.151844,0.62
1733841160.3536596,0.51
1733841160.5600305,0.41
1733841160.7617888,0.32
1733841160.9653625,0.24
1733841161.1669548,0.17
1733841161.3727412,0.11
1733841161.5764706,0.07
1733841161.7969172,0.04
1733841162.0037918,0.02
1733841162.2049155,0.01
1733841162.4333673,0.0
1733841162.6365962,0.0
1733841162.8384562,-0.0
1733841163.0400612,-0.0
1733841163.2418635,-0.01
1733841163.443499,-0.03
1733841163.6466823,-0.05
1733841163.8496275,-0.09
1733841164.0521483,-0.14
1733841164.253222,-0.2
1733841164.4545498,-0.28
1733841164.6557946,-0.36
1733841164.8574781,-0.46
1733841165.059573,-0.57
1733841165.2606528,-0.68
1733841165.4623227,-0.79
1733841165.66416,-0.9
1733841165.865861,-1.01
1733841166.0672255,-1.1
1733841166.2688675,-1.18
1733841166.4706302,-1.24
1733841166.6737578,-1.28
1733841166.8762867,-1.3
1733841167.080963,-1.29
1733841167.2828553,-1.26
1733841167.484031,-1.19
1733841167.6853611,-1.1
1733841167.8868315,-0.99
1733841168.0882292,-0.85
1733841168.289714,-0.69
1733841168.4911802,-0.52
1733841168.6924744,-0.33
1733841168.8950715,-0.13
1733841169.0962508,0.07
1733841169.2973146,0.27
1733841169.4988623,0.46
1733841169.7030349,0.64
1733841169.9084792,0.8
1733841170.110471,0.95
1733841170.3121798,1.07
1733841170.5132635,1.17
1733841170.7163682,1.24
1733841170.9185073,1.28
1733841171.1199262,1.3
1733841171.3212988,1.29
1733841171.5227075,1.26
1733841171.7248151,1.2
1733841171.9269414,1.13
1733841172.1282628,1.04
1733841172.3319046,0.93
1733841172.535753,0.83
1733841172.7371094,0.71
1733841172.9384165,0.6
1733841173.1406069,0.49
1733841173.347838,0.39
1733841173.5578265,0.3
1733841173.7589917,0.22
1733841173.9603245,0.16
1733841174.1620793,0.1
1733841174.3632157,0.06
1733841174.5697465,0.03
1733841174.8027432,0.01
1733841175.0070732,0.0
1733841175.2091634,0.0
1733841175.4123604,0.0
1733841175.6142812,-0.0
1733841175.816975,-0.0
1733841176.0182307,-0.01
1733841176.2194545,-0.03
1733841176.4209607,-0.06
1733841176.623283,-0.1
1733841176.8249629,-0.15
1733841177.0272334,-0.21
1733841177.2282462,-0.29
1733841177.431829,-0.38
1733841177.6330488,-0.48
1733841177.8386962,-0.59
1733841178.039908,-0.7
1733841178.241186,-0.81
1733841178.4450107,-0.92
1733841178.6517947,-1.02
1733841178.8632119,-1.11
1733841179.0643837,-1.19
1733841179.2658584,-1.25
1733841179.4674208,-1.29
1733841179.6702673,-1.3
1733841179.9184222,-1.29
1733841180.1267443,-1.25
1733841180.327852,-1.18
1733841180.529797,-1.09
1733841180.7330992,-0.97
1733841180.9345515,-0.82
1733841181.1356874,-0.66
1733841181.3368335,-0.48
1733841181.5380976,-0.29
1733841181.7392914,-0.1
1733841181.9413683,0.1
1733841182.1430285,0.3
1733841182.3449595,0.49
1733841182.5474613,0.67
1733841182.7502081,0.83
1733841182.9526715,0.97
1733841183.1546576,1.09
1733841183.3572316,1.18
1733841183.5593112,1.25
1733841183.7628365,1.29
1733841183.9648407,1.3
1733841184.1663978,1.29
1733841184.3679128,1.25
1733841184.5695345,1.19
1733841184.772075,1.11
1733841184.9734938,1.02
1733841185.1754906,0.92
1733841185.378651,0.81
1733841185.5856335,0.69
1733841185.7869391,0.58
1733841185.9887218,0.48
1733841186.1908278,0.38
1733841186.3925622,0.29
1733841186.5935373,0.21
1733841186.7959313,0.15
1733841186.9976013,0.09
1733841187.2015886,0.06
1733841187.403646,0.03
1733841187.6049442,0.01
1733841187.8061714,0.0
1733841188.0079055,0.0
1733841188.2096822,-0.0
1733841188.4116776,-0.0
1733841188.6129014,-0.0
1733841188.8143027,-0.01
1733841189.0162387,-0.03
1733841189.2183936,-0.06
1733841189.4232676,-0.1
1733841189.625206,-0.16
1733841189.829516,-0.22
1733841190.031506,-0.3
1733841190.2336838,-0.4
1733841190.4357765,-0.5
1733841190.6395671,-0.61
1733841190.8406906,-0.72
1733841191.043068,-0.83
1733841191.2446022,-0.94
1733841191.4462838,-1.04
1733841191.6480386,-1.13
1733841191.8491995,-1.2
1733841192.0503576,-1.26
1733841192.2519143,-1.29
1733841192.4538977,-1.3
1733841192.6555579,-1.28
1733841192.856745,-1.24
1733841193.0593207,-1.17
1733841193.2625902,-1.07
1733841193.4634435,-0.94
1733841193.6648536,-0.8
1733841193.8671381,-0.63
1733841194.0685775,-0.45
1733841194.2699256,-0.26
1733841194.4730928,-0.06
1733841194.6750784,0.14
1733841194.8767147,0.33
1733841195.0786123,0.52
1733841195.2805371,0.7
1733841195.4845588,0.85
1733841195.6858635,0.99
1733841195.8876073,1.11
1733841196.0896745,1.19
1733841196.2916086,1.26
1733841196.4940596,1.29
1733841196.6964786,1.3
1733841196.8985739,1.28
1733841197.1000173,1.24
1733841197.302112,1.18
1733841197.5037026,1.1
1733841197.7066727,1.0
1733841197.9096208,0.9
1733841198.1122015,0.79
1733841198.3140357,0.68
1733841198.5190206,0.57
1733841198.7208972,0.46
1733841198.9231894,0.36
1733841199.1248388,0.27
1733841199.3272107,0.2
1733841199.5291736,0.14
1733841199.732341,0.09
1733841199.935281,0.05
1733841200.1371682,0.03
1733841200.338307,0.01
1733841200.540236,0.0
1733841200.7421706,0.0
1733841200.9441245,-0.0
1733841201.1454835,-0.0
1733841201.3465502,-0.01
1733841201.5483465,-0.02
1733841201.7502167,-0.04
1733841201.9513435,-0.07
1733841202.1526923,-0.11
1733841202.3543856,-0.17
1733841202.5577714,-0.24
1733841202.7602513,-0.32
1733841202.9649453,-0.41
1733841203.1661508,-0.51
1733841203.3676333,-0.62
1733841203.571168,-0.74
1733841203.7726526,-0.85
1733841203.9801106,-0.95
1733841204.1855388,-1.05
1733841204.3888464,-1.14
1733841204.5901034,-1.21
1733841204.7913127,-1.26
1733841204.9925375,-1.29
1733841205.1975832,-1.3
1733841205.3990905,-1.28
1733841205.6013246,-1.23
1733841205.8028123,-1.15
1733841206.0043604,-1.05
1733841206.2090287,-0.92
1733841206.4177587,-0.77
1733841206.619558,-0.6
1733841206.8213398,-0.42
1733841207.029622,-0.23
1733841207.236477,-0.03
1733841207.447667,0.17
1733841207.6485944,0.36
1733841207.8613205,0.55
1733841208.0746984,0.72
1733841208.277508,0.88
1733841208.48571,1.01
1733841208.6933012,1.12
1733841208.8954725,1.21
1733841209.0970087,1.26
1733841209.2986479,1.29
1733841209.5002184,1.3
1733841209.7041922,1.28
1733841209.9057894,1.23
1733841210.1084833,1.16
1733841210.3103547,1.08
1733841210.5191565,0.99
1733841210.7214386,0.88
1733841210.9239671,0.77
1733841211.1262014,0.66
1733841211.3598769,0.55
1733841211.576899,0.44
1733841211.7848773,0.35
1733841211.9918153,0.26
1733841212.194127,0.19
1733841212.397104,0.13
1733841212.6034815,0.08
1733841212.8061225,0.05
1733841213.0088282,0.02
1733841213.2097933,0.01
1733841213.4124148,0.0
1733841213.6138544,0.0
1733841213.8158023,-0.0
1733841214.01928,-0.0
1733841214.246501,-0.01
1733841214.4484475,-0.02
1733841214.6503384,-0.04
1733841214.8521316,-0.07
1733841215.0542395,-0.12
1733841215.2574563,-0.18
1733841215.4606447,-0.25
1733841215.6634872,-0.33
1733841215.8654635,-0.43
1733841216.0730832,-0.53
1733841216.2750607,-0.64
1733841216.4760637,-0.75
1733841216.6775167,-0.87
1733841216.8792691,-0.97
1733841217.0831525,-1.07
1733841217.2847776,-1.15
1733841217.4864793,-1.22
1733841217.6893477,-1.27
1733841217.8914688,-1.3
1733841218.094013,-1.3
1733841218.2958922,-1.27
1733841218.504195,-1.22
1733841218.7108612,-1.14
1733841218.912205,-1.03
1733841219.1138263,-0.9
1733841219.315058,-0.75
1733841219.5170221,-0.57
1733841219.7217665,-0.39
1733841219.9231286,-0.2
1733841220.1268656,0.0
1733841220.3303833,0.2
1733841220.5342996,0.4
1733841220.7379255,0.58
1733841220.9394264,0.75
1733841221.1405292,0.9
1733841221.3421025,1.03
1733841221.5433693,1.14
1733841221.7460318,1.22
1733841221.9489326,1.27
1733841222.15124,1.3
1733841222.3525486,1.3
1733841222.55538,1.27
1733841222.7573972,1.22
1733841222.9591625,1.15
1733841223.1612132,1.07
1733841223.3625307,0.97
1733841223.5649707,0.86
1733841223.7719905,0.75
1733841223.9737647,0.64
1733841224.1755157,0.53
1733841224.3769486,0.43
1733841224.5793257,0.33
1733841224.7815099,0.25
1733841224.9837139,0.18
1733841225.186625,0.12
1733841225.3878064,0.07
1733841225.5894673,0.04
1733841225.7919483,0.02
1733841225.9935038,0.01
1733841226.1952515,0.0
1733841226.3967636,0.0
1733841226.5982418,-0.0
1733841226.802758,-0.0
1733841227.0067492,-0.01
1733841227.2085211,-0.02
1733841227.4113317,-0.05
1733841227.613629,-0.08
1733841227.814714,-0.13
1733841228.0168843,-0.19
1733841228.2193387,-0.26
1733841228.4232059,-0.35
1733841228.6250305,-0.45
1733841228.8277678,-0.55
1733841229.03031,-0.66
1733841229.2324371,-0.77
1733841229.437447,-0.88
1733841229.6387112,-0.99
1733841229.8410873,-1.08
1733841230.0433357,-1.17
1733841230.2448702,-1.23
1733841230.446693,-1.28
1733841230.6637635,-1.3
1733841230.868114,-1.29
1733841231.0697083,-1.26
1733841231.2711618,-1.2
1733841231.47687,-1.12
1733841231.6800354,-1.01
1733841231.884596,-0.87
1733841232.089429,-0.72
1733841232.2907295,-0.54
1733841232.4921234,-0.36
1733841232.6941361,-0.16
1733841232.8956187,0.04
1733841233.0969012,0.24
1733841233.298499,0.43
1733841233.5016453,0.61
1733841233.703158,0.78
1733841233.905445,0.93
1733841234.1076124,1.05
1733841234.3108141,1.15
1733841234.5196934,1.23
1733841234.7217574,1.28
1733841234.9228141,1.3
1733841235.124413,1.29
1733841235.3272097,1.26
1733841235.5291498,1.21
1733841235.7305603,1.14
1733841235.9324205,1.05
1733841236.1348596,0.95
1733841236.3363872,0.84
1733841236.5381937,0.73
1733841236.739544,0.62
1733841236.9409103,0.51
1733841237.1434584,0.41
1733841237.348598,0.32
1733841237.5503693,0.23
1733841237.752532,0.17
1733841237.9542785,0.11
1733841238.1553764,0.07
1733841238.3573697,0.04
1733841238.559098,0.02
1733841238.7604396,0.01
1733841238.9619381,0.0
1733841239.163132,0.0
1733841239.3651478,-0.0
1733841239.5679834,-0.0
1733841239.7700639,-0.01
1733841239.9734242,-0.03
1733841240.174885,-0.05
1733841240.376825,-0.09
1733841240.578337,-0.14
1733841240.7797275,-0.2
1733841240.9874337,-0.28
1733841241.1935976,-0.37
1733841241.3948832,-0.46
1733841241.5966418,-0.57
1733841241.8067558,-0.68
1733841242.008622,-0.79
1733841242.2120357,-0.9
1733841242.4156349,-1.01
1733841242.6177328,-1.1
1733841242.819658,-1.18
1733841243.0215297,-1.24
1733841243.2237437,-1.28
1733841243.4259388,-1.3
1733841243.626862,-1.29
1733841243.8303359,-1.25
1733841244.0321393,-1.19
1733841244.2341146,-1.1
1733841244.4364736,-0.99
1733841244.6412559,-0.85
1733841244.8472416,-0.69
1733841245.0491722,-0.51
1733841245.2522855,-0.33
1733841245.4547322,-0.13
1733841245.6735506,0.07
1733841245.8826582,0.27
1733841246.0846777,0.46
1733841246.2869253,0.64
1733841246.4897473,0.8
1733841246.6983135,0.95
1733841246.9009714,1.07
1733841247.1022894,1.17
1733841247.303975,1.24
1733841247.5065117,1.28
1733841247.7080574,1.3
1733841247.9106617,1.29
1733841248.1122775,1.26
1733841248.3141518,1.2
1733841248.5173395,1.12
1733841248.7188349,1.03
1733841248.9204206,0.93
1733841249.122335,0.82
1733841249.3239357,0.71
1733841249.5281174,0.6
1733841249.7301638,0.49
1733841249.932437,0.39
1733841250.1346123,0.3
1733841250.3364718,0.22
1733841250.537752,0.16
1733841250.741537,0.1
1733841250.9428174,0.06
1733841251.1445882,0.03
1733841251.346682,0.01
1733841251.5487845,0.0
1733841251.7505212,0.0
1733841251.9535928,0.0
1733841252.15642,-0.0
1733841252.3582394,-0.0
1733841252.5626874,-0.01
1733841252.7785473,-0.03
1733841252.9845238,-0.06
1733841253.189314,-0.1
1733841253.39141,-0.15
1733841253.5993288,-0.21
1733841253.8027363,-0.29
1733841254.0062044,-0.38
1733841254.2078776,-0.48
1733841254.409295,-0.59
1733841254.611312,-0.7
1733841254.8131647,-0.81
1733841255.0141592,-0.92
1733841255.217729,-1.02
1733841255.4194562,-1.11
1733841255.620976,-1.19
1733841255.8298895,-1.25
1733841256.0309212,-1.29
1733841256.2330165,-1.3
1733841256.4353242,-1.29
1733841256.6363218,-1.25
1733841256.8379006,-1.18
1733841257.0387657,-1.08
1733841257.2404103,-0.97
1733841257.4421122,-0.82
1733841257.6427443,-0.66
1733841257.844064,-0.48
1733841258.0451632,-0.29
1733841258.2465646,-0.1
1733841258.4479427,0.1
1733841258.6493871,0.3
1733841258.8508723,0.49
1733841259.0517645,0.67
1733841259.2525756,0.83
1733841259.4541454,0.97
1733841259.6553245,1.09
1733841259.856465,1.18
1733841260.0579212,1.25
1733841260.2591946,1.29
1733841260.4603903,1.3
1733841260.6625638,1.29
1733841260.8640957,1.25
1733841261.0653398,1.19
1733841261.2663617,1.11
1733841261.4680793,1.02
1733841261.6696868,0.92
1733841261.8709748,0.81
1733841262.07197,0.69
1733841262.2731373,0.58
1733841262.474572,0.48
1733841262.6761703,0.38
1733841262.877599,0.29
1733841263.0793188,0.21
1733841263.2811372,0.15
1733841263.482944,0.09
1733841263.6846132,0.06
1733841263.885786,0.03
1733841264.0875316,0.01
1733841264.2886298,0.0
1733841264.4898686,0.0
1733841264.6916096,-0.0
1733841264.8935266,-0.0
1733841265.0951,-0.0
1733841265.296329,-0.01
1733841265.4980254,-0.03
1733841265.699438,-0.06
1733841265.9015121,-0.1
1733841266.1028895,-0.16
1733841266.3043778,-0.23
1733841266.5058942,-0.31
1733841266.7074702,-0.4
1733841266.9093053,-0.5
1733841267.1107717,-0.61
1733841267.3120039,-0.72
1733841267.5135858,-0.83
1733841267.7147481,-0.94
1733841267.9155624,-1.04
1733841268.1166174,-1.13
1733841268.3189416,-1.2
1733841268.5200384,-1.26
1733841268.7207108,-1.29
1733841268.9214404,-1.3
1733841269.1230989,-1.28
1733841269.3247373,-1.24
1733841269.5263596,-1.16
1733841269.7278156,-1.07
1733841269.9288325,-0.94
1733841270.13026,-0.8
1733841270.331052,-0.63
1733841270.5317125,-0.45
1733841270.7329779,-0.26
1733841270.9338834,-0.06
1733841271.1356156,0.14
1733841271.3371558,0.33
1733841271.5385056,0.52
1733841271.740656,0.7
1733841271.9416838,0.86
1733841272.142956,0.99
1733841272.3458881,1.11
1733841272.5469103,1.2
1733841272.7479677,1.26
1733841272.9495158,1.29
1733841273.1505089,1.3
1733841273.3517575,1.28
1733841273.5533273,1.24
1733841273.7544856,1.18
1733841273.955801,1.1
1733841274.1565554,1.0
1733841274.3573594,0.9
1733841274.5588138,0.79
1733841274.759732,0.67
1733841274.9613156,0.56
1733841275.1627505,0.46
1733841275.3655841,0.36
1733841275.5669196,0.27
1733841275.7684207,0.2
1733841275.9691274,0.14
1733841276.1707253,0.09
1733841276.3724985,0.05
1733841276.5742831,0.02
1733841276.7751935,0.01
1733841276.976442,0.0
1733841277.1788113,0.0
1733841277.3798852,-0.0
1733841277.5812256,-0.0
1733841277.7819958,-0.01
1733841277.9832644,-0.02
1733841278.1843195,-0.04
1733841278.3855083,-0.07
1733841278.5865939,-0.11
1733841278.787879,-0.17
1733841278.9891908,-0.24
1733841279.1912565,-0.32
1733841279.3944683,-0.41
1733841279.5954003,-0.52
1733841279.7968826,-0.62
1733841279.998691,-0.74
1733841280.1999495,-0.85
