Unix Timestamp,Value
1733841544.7968938,1.3
1733841544.9992955,1.29
1733841545.201651,1.26
1733841545.4036942,1.2
1733841545.605825,1.13
1733841545.8082933,1.04
1733841546.0104723,0.94
1733841546.2124875,0.83
1733841546.4141784,0.71
1733841546.615844,0.6
1733841546.8178627,0.5
1733841547.0198574,0.39
1733841547.2221763,0.3
1733841547.4243352,0.22
1733841547.6264963,0.16
1733841547.8283968,0.1
1733841548.0307992,0.06
1733841548.2328541,0.03
1733841548.4349747,0.01
1733841548.6376116,0.0
1733841548.8773336,0.0
1733841549.1078405,0.0
1733841549.3098154,-0.0
1733841549.5111675,-0.0
1733841549.7161343,-0.01
1733841549.9243658,-0.03
1733841550.1264985,-0.06
1733841550.3313353,-0.09
1733841550.5384188,-0.15
1733841550.7481627,-0.21
1733841550.9496095,-0.29
1733841551.1508636,-0.38
1733841551.373495,-0.48
1733841551.5790517,-0.59
1733841551.7992663,-0.7
1733841552.0007381,-0.81
1733841552.2210875,-0.92
1733841552.4228013,-1.02
1733841552.6259766,-1.11
1733841552.8277624,-1.19
1733841553.0287938,-1.25
1733841553.2304845,-1.29
1733841553.4318905,-1.3
1733841553.6340463,-1.29
1733841553.850352,-1.25
1733841554.0584896,-1.18
1733841554.26241,-1.09
1733841554.4658778,-0.97
1733841554.666969,-0.83
1733841554.872385,-0.66
1733841555.0884876,-0.49
1733841555.3068883,-0.3
1733841555.5165014,-0.1
1733841555.7177541,0.1
1733841555.9206955,0.3
1733841556.1221106,0.49
1733841556.3236935,0.67
1733841556.5261228,0.83
1733841556.7276702,0.97
1733841556.9306602,1.09
1733841557.1322253,1.18
1733841557.3350892,1.25
1733841557.541932,1.29
1733841557.743753,1.3
1733841557.9453375,1.29
1733841558.1467297,1.25
1733841558.3487291,1.19
1733841558.5514095,1.11
1733841558.7541666,1.02
1733841558.9557729,0.92
1733841559.1575656,0.81
1733841559.3590586,0.7
1733841559.5641832,0.58
1733841559.765656,0.48
1733841559.9682767,0.38
1733841560.1695075,0.29
1733841560.371378,0.21
1733841560.5733404,0.15
1733841560.7752442,0.09
1733841560.9773972,0.06
1733841561.1795323,0.03
1733841561.3813317,0.01
1733841561.5825994,0.0
1733841561.7840667,0.0
1733841561.986101,-0.0
1733841562.1876717,-0.0
1733841562.3917336,-0.0
1733841562.5930092,-0.01
1733841562.7947795,-0.03
1733841562.9959283,-0.06
1733841563.1973515,-0.1
1733841563.4081001,-0.16
1733841563.6121101,-0.22
1733841563.8154314,-0.3
1733841564.0169046,-0.4
1733841564.2187948,-0.5
1733841564.421906,-0.6
1733841564.6305127,-0.72
1733841564.8318198,-0.83
1733841565.0334237,-0.94
1733841565.236165,-1.04
1733841565.4377484,-1.13
1733841565.6418924,-1.2
1733841565.844062,-1.26
1733841566.046762,-1.29
1733841566.2487793,-1.3
1733841566.451277,-1.28
1733841566.6537688,-1.24
1733841566.8616242,-1.17
1733841567.0632782,-1.07
1733841567.2677348,-0.95
1733841567.4699054,-0.8
1733841567.6730108,-0.64
1733841567.8775027,-0.46
1733841568.0789976,-0.26
1733841568.2809746,-0.07
1733841568.4827142,0.13
1733841568.690367,0.33
1733841568.9092114,0.52
1733841569.1103287,0.69
1733841569.3155794,0.85
1733841569.5485017,0.99
1733841569.75549,1.1
1733841569.960861,1.19
1733841570.174286,1.26
1733841570.4338112,1.29
1733841570.727578,1.3
1733841571.031088,1.28
1733841571.2336023,1.24
1733841571.4349322,1.18
1733841571.6375268,1.1
1733841571.8549702,1.0
1733841572.0820787,0.9
1733841572.2875257,0.79
1733841572.4898114,0.68
1733841572.6919816,0.57
1733841572.893883,0.46
1733841573.0956776,0.36
1733841573.297274,0.28
1733841573.5009642,0.2
1733841573.7029161,0.14
1733841573.9052439,0.09
1733841574.1089478,0.05
1733841574.3862963,0.03
