Unix Timestamp,Value
1733841602.9520621,-1.0
1733841603.153325,-1.1
1733841603.3543105,-1.18
1733841603.5554738,-1.24
1733841603.756262,-1.28
1733841603.9573236,-1.3
1733841604.15857,-1.29
1733841604.3600094,-1.26
1733841604.5618083,-1.19
1733841604.7630312,-1.1
1733841604.964903,-0.99
1733841605.166183,-0.85
1733841605.3676772,-0.69
1733841605.5697064,-0.52
1733841605.77169,-0.33
1733841605.9730966,-0.13
1733841606.176717,0.07
1733841606.3782048,0.27
1733841606.5848489,0.46
1733841606.787648,0.64
1733841606.9886642,0.8
1733841607.1898172,0.95
1733841607.3923683,1.07
1733841607.5936823,1.17
1733841607.7949386,1.24
1733841607.9960988,1.28
1733841608.1973271,1.3
1733841608.3986459,1.29
1733841608.6001723,1.26
1733841608.8019288,1.2
1733841609.0607467,1.13
1733841609.2683997,1.04
1733841609.469813,0.94
1733841609.67129,0.83
1733841609.872534,0.71
1733841610.0735216,0.6
1733841610.2751014,0.5
1733841610.477646,0.39
1733841610.678926,0.3
1733841610.8805265,0.22
1733841611.0850093,0.16
1733841611.287426,0.1
1733841611.4900122,0.06
1733841611.69226,0.03
1733841611.9050486,0.01
1733841612.1341445,0.0
1733841612.4010384,0.0
1733841612.603312,0.0
1733841612.81888,-0.0
1733841613.0583766,-0.0
1733841613.2705038,-0.01
1733841613.4851923,-0.03
1733841613.6936173,-0.06
1733841613.899441,-0.09
1733841614.1021268,-0.15
1733841614.3033717,-0.21
1733841614.504888,-0.29
1733841614.7063916,-0.38
1733841614.912339,-0.48
1733841615.1148217,-0.59
1733841615.3188179,-0.7
1733841615.520847,-0.81
1733841615.7226524,-0.92
1733841615.9273298,-1.02
1733841616.1352844,-1.11
1733841616.336833,-1.19
1733841616.5387714,-1.25
1733841616.7404735,-1.29
1733841616.9425116,-1.3
1733841617.1444793,-1.29
1733841617.3474686,-1.25
1733841617.5492446,-1.18
1733841617.7506247,-1.09
1733841617.9518104,-0.97
1733841618.1551661,-0.83
1733841618.3569252,-0.66
1733841618.5588927,-0.49
1733841618.76107,-0.3
1733841618.9626093,-0.1
1733841619.1655152,0.1
1733841619.3669991,0.3
1733841619.5681713,0.49
1733841619.7803988,0.67
1733841619.9821732,0.83
1733841620.183367,0.97
1733841620.3853736,1.09
1733841620.5875869,1.18
1733841620.7907963,1.25
1733841620.9928675,1.29
1733841621.194982,1.3
1733841621.39696,1.29
1733841621.5990007,1.25
1733841621.8657265,1.19
1733841622.0676615,1.11
1733841622.2690952,1.02
1733841622.4744365,0.92
1733841622.6759412,0.81
1733841622.8774793,0.7
1733841623.0812252,0.58
1733841623.2870514,0.48
1733841623.4886665,0.38
1733841623.69001,0.29
1733841623.8916647,0.21
1733841624.093149,0.15
1733841624.2949498,0.09
1733841624.4969063,0.06
1733841624.6987743,0.03
1733841624.9007776,0.01
1733841625.1032965,0.0
1733841625.3052576,0.0
1733841625.5065932,-0.0
1733841625.7172706,-0.0
1733841625.9188635,-0.0
1733841626.119937,-0.01
1733841626.3219619,-0.03
1733841626.5239873,-0.06
1733841626.7296245,-0.1
1733841626.931443,-0.16
1733841627.133035,-0.22
1733841627.3342574,-0.3
1733841627.5474217,-0.4
1733841627.7614057,-0.5
1733841627.9634025,-0.6
1733841628.1772034,-0.72
1733841628.3917868,-0.83
1733841628.593395,-0.94
1733841628.794631,-1.04
1733841628.996295,-1.13
1733841629.1981053,-1.2
1733841629.3998652,-1.26
1733841629.6013293,-1.29
1733841629.8022952,-1.3
1733841630.004277,-1.28
1733841630.2079265,-1.24
1733841630.4089787,-1.17
1733841630.610199,-1.07
1733841630.811893,-0.95
1733841631.013929,-0.8
1733841631.21566,-0.64
1733841631.4177787,-0.46
1733841631.61935,-0.26
1733841631.8285697,-0.07
1733841632.036079,0.13
1733841632.2423716,0.33
1733841632.4454787,0.52
1733841632.6472077,0.69
1733841632.8484135,0.85
1733841633.049999,0.99
1733841633.251303,1.1
1733841633.453274,1.19
1733841633.6544943,1.26
1733841633.8558784,1.29
1733841634.0576832,1.3
1733841634.259699,1.28
1733841634.4635098,1.24
1733841634.6760583,1.18
1733841634.8916464,1.1
1733841635.0972495,1.0
1733841635.299993,0.9
1733841635.5017014,0.79
1733841635.7069836,0.68
1733841635.913888,0.57
1733841636.1156445,0.46
1733841636.3171723,0.36
1733841636.5187054,0.28
1733841636.7223701,0.2
1733841636.9240842,0.14
1733841637.125151,0.09
1733841637.326693,0.05
1733841637.527942,0.03
1733841637.7295527,0.01
1733841637.932971,0.0
1733841638.1346333,0.0
1733841638.3378057,-0.0
1733841638.5403833,-0.0
1733841638.7444963,-0.01
1733841638.946649,-0.02
1733841639.15728,-0.04
1733841639.361185,-0.07
1733841639.5670195,-0.11
1733841639.769519,-0.17
1733841639.9712305,-0.24
1733841640.173268,-0.32
1733841640.3743753,-0.41
1733841640.5763478,-0.51
1733841640.777943,-0.62
1733841640.9829934,-0.73
1733841641.18678,-0.85
1733841641.388446,-0.95
1733841641.590682,-1.05
1733841641.792453,-1.14
1733841641.9942687,-1.21
1733841642.196244,-1.26
1733841642.3986626,-1.29
1733841642.5999293,-1.3
1733841642.8018274,-1.28
1733841643.003428,-1.23
1733841643.205582,-1.15
1733841643.406907,-1.05
1733841643.6082647,-0.92
1733841643.809567,-0.77
1733841644.0109818,-0.61
1733841644.2127173,-0.42
1733841644.414273,-0.23
1733841644.615852,-0.03
1733841644.8176756,0.17
1733841645.0193412,0.36
1733841645.2225883,0.55
1733841645.4243867,0.72
1733841645.6266844,0.88
1733841645.8281517,1.01
1733841646.029868,1.12
1733841646.2316449,1.21
1733841646.4332252,1.26
1733841646.6351697,1.29
1733841646.8363466,1.3
1733841647.0399537,1.28
1733841647.2526567,1.23
1733841647.4559333,1.17
1733841647.6611445,1.08
1733841647.8629005,0.99
1733841648.0650089,0.88
1733841648.2675095,0.77
1733841648.4688551,0.66
1733841648.6757462,0.55
1733841648.8792672,0.44
1733841649.0978322,0.35
1733841649.3003995,0.26
1733841649.5019088,0.19
1733841649.703558,0.13
1733841649.905026,0.08
1733841650.1063857,0.05
1733841650.308877,0.02
1733841650.5107455,0.01
1733841650.7125657,0.0
1733841650.9162934,0.0
1733841651.125096,-0.0
1733841651.358123,-0.0
1733841651.5742235,-0.01
1733841651.7758982,-0.02
1733841651.9774997,-0.04
1733841652.1790698,-0.07
1733841652.3806896,-0.12
1733841652.5834033,-0.18
1733841652.7857323,-0.25
1733841652.9882965,-0.33
1733841653.1898687,-0.43
1733841653.3949924,-0.53
1733841653.5968845,-0.64
1733841653.8003569,-0.75
1733841654.0013998,-0.86
1733841654.2073548,-0.97
1733841654.4161417,-1.07
1733841654.6176007,-1.15
1733841654.8198051,-1.22
1733841655.0216832,-1.27
1733841655.2229187,-1.3
1733841655.4243104,-1.3
1733841655.6258025,-1.27
1733841655.8335629,-1.22
1733841656.035973,-1.14
1733841656.2409034,-1.03
1733841656.4427822,-0.9
1733841656.644922,-0.75
1733841656.8486292,-0.58
1733841657.0498786,-0.39
1733841657.2521617,-0.2
1733841657.4554088,0.0
1733841657.6571085,0.2
1733841657.8602793,0.4
1733841658.0627232,0.58
1733841658.2764277,0.75
1733841658.4795144,0.9
1733841658.6823788,1.03
1733841658.8834803,1.14
1733841659.0856912,1.22
1733841659.2875898,1.27
1733841659.4904575,1.3
1733841659.6924112,1.3
1733841659.8938165,1.27
1733841660.0970483,1.22
1733841660.303002,1.15
1733841660.5218887,1.07
1733841660.7318497,0.97
1733841660.9334579,0.86
1733841661.1348507,0.75
1733841661.3387215,0.64
1733841661.5438423,0.53
1733841661.749623,0.43
1733841661.9514139,0.33
1733841662.1555145,0.25
1733841662.358568,0.18
1733841662.56025,0.12
1733841662.7619114,0.07
1733841662.963893,0.04
1733841663.1656618,0.02
1733841663.3679576,0.01
1733841663.571713,0.0
1733841663.7735944,0.0
1733841663.9790292,-0.0
1733841664.1807618,-0.0
1733841664.3822708,-0.01
1733841664.586386,-0.02
1733841664.793358,-0.05
1733841664.9955428,-0.08
1733841665.196716,-0.13
1733841665.405108,-0.19
1733841665.6119614,-0.26
1733841665.8134694,-0.35
1733841666.0161908,-0.45
1733841666.2178662,-0.55
1733841666.421535,-0.66
1733841666.6232388,-0.77
1733841666.8248188,-0.88
1733841667.060029,-0.99
1733841667.2611563,-1.08
1733841667.4624362,-1.17
1733841667.6638072,-1.23
1733841667.8687184,-1.28
1733841668.0706506,-1.3
1733841668.2726583,-1.29
1733841668.474192,-1.26
1733841668.678559,-1.2
1733841668.8923879,-1.12
1733841669.096973,-1.01
1733841669.2998972,-0.87
1733841669.510237,-0.72
1733841669.7172415,-0.55
1733841669.9188244,-0.36
1733841670.1210897,-0.16
1733841670.325228,0.04
1733841670.5264244,0.23
1733841670.7280645,0.43
1733841670.9368496,0.61
1733841671.147855,0.78
1733841671.3492877,0.92
1733841671.55374,1.05
1733841671.7691715,1.15
1733841671.9705272,1.23
1733841672.17264,1.28
1733841672.374401,1.3
1733841672.5762155,1.29
1733841672.778732,1.26
1733841672.9805758,1.21
1733841673.1831386,1.14
1733841673.3863323,1.05
1733841673.5890217,0.95
1733841673.7921922,0.84
1733841673.9943736,0.73
1733841674.1996734,0.62
1733841674.4044266,0.51
1733841674.6057043,0.41
1733841674.8140934,0.32
1733841675.0380611,0.24
1733841675.240437,0.17
1733841675.4436843,0.11
1733841675.6453047,0.07
1733841675.846985,0.04
1733841676.048715,0.02
1733841676.2501187,0.01
1733841676.4512308,0.0
1733841676.6525178,0.0
1733841676.8539217,-0.0
1733841677.054993,-0.0
1733841677.2573571,-0.01
1733841677.4590993,-0.03
1733841677.6608412,-0.05
1733841677.8627071,-0.09
1733841678.0645587,-0.14
1733841678.266036,-0.2
1733841678.4684615,-0.28
1733841678.6698537,-0.36
1733841678.8714128,-0.46
1733841679.0761375,-0.57
1733841679.2777455,-0.68
1733841679.4854016,-0.79
1733841679.6939049,-0.9
1733841679.8961473,-1.01
1733841680.0980604,-1.1
1733841680.300193,-1.18
1733841680.5022287,-1.24
1733841680.7044163,-1.28
1733841680.9061656,-1.3
1733841681.1075304,-1.29
1733841681.3087618,-1.26
1733841681.5111341,-1.19
1733841681.712529,-1.1
1733841681.9139688,-0.99
1733841682.11547,-0.85
1733841682.3174424,-0.69
1733841682.520172,-0.52
1733841682.7213452,-0.33
1733841682.9229562,-0.13
1733841683.1240451,0.07
1733841683.325091,0.27
1733841683.5266314,0.46
1733841683.7279372,0.64
1733841683.9301,0.8
1733841684.1315823,0.95
1733841684.3328288,1.07
1733841684.5346394,1.17
1733841684.7402153,1.24
1733841684.9420586,1.28
1733841685.1443715,1.3
1733841685.3457627,1.29
1733841685.5485647,1.26
1733841685.7500045,1.2
1733841685.9514863,1.13
1733841686.153844,1.04
1733841686.3556454,0.93
1733841686.5579317,0.83
1733841686.7664418,0.71
1733841686.9793293,0.6
1733841687.1830683,0.49
1733841687.384975,0.39
1733841687.58634,0.3
1733841687.7928503,0.22
1733841687.994581,0.16
1733841688.1958716,0.1
1733841688.3971474,0.06
1733841688.6007905,0.03
1733841688.8020453,0.01
1733841689.0071197,0.0
1733841689.2085567,0.0
1733841689.410016,0.0
1733841689.6108809,-0.0
1733841689.812042,-0.0
1733841690.0135684,-0.01
1733841690.2155254,-0.03
1733841690.4166617,-0.06
1733841690.6220987,-0.1
1733841690.8483622,-0.15
1733841691.051805,-0.21
1733841691.2534518,-0.29
1733841691.4570594,-0.38
1733841691.6581721,-0.48
1733841691.8592622,-0.59
1733841692.0618656,-0.7
1733841692.2693741,-0.81
1733841692.4743636,-0.92
1733841692.6757836,-1.02
1733841692.8771238,-1.11
1733841693.0785494,-1.19
1733841693.2799866,-1.25
1733841693.4810042,-1.29
1733841693.6826725,-1.3
1733841693.88576,-1.29
1733841694.0869005,-1.25
1733841694.2881756,-1.18
1733841694.4902377,-1.09
1733841694.6920393,-0.97
1733841694.8931084,-0.82
1733841695.095009,-0.66
1733841695.2972393,-0.48
1733841695.4983344,-0.29
1733841695.7003381,-0.1
1733841695.9026294,0.1
1733841696.10388,0.3
1733841696.3054395,0.49
1733841696.50778,0.67
1733841696.709121,0.83
1733841696.9116628,0.97
1733841697.1128297,1.09
1733841697.3145025,1.18
1733841697.515583,1.25
1733841697.716751,1.29
1733841697.9180412,1.3
1733841698.1195266,1.29
1733841698.321724,1.25
1733841698.5242689,1.19
1733841698.7261868,1.11
1733841698.9276175,1.02
1733841699.1295564,0.92
1733841699.3332317,0.81
1733841699.5344636,0.69
1733841699.7361367,0.58
1733841699.9374192,0.48
1733841700.139126,0.38
1733841700.3410065,0.29
1733841700.542354,0.21
1733841700.7455497,0.15
1733841700.9492304,0.09
1733841701.1508443,0.06
1733841701.3529801,0.03
1733841701.55506,0.01
1733841701.7566605,0.0
1733841701.958294,0.0
1733841702.1596522,-0.0
1733841702.3611941,-0.0
1733841702.5631628,-0.0
1733841702.7646942,-0.01
1733841702.9666734,-0.03
1733841703.168141,-0.06
1733841703.3695867,-0.1
1733841703.5727675,-0.16
1733841703.7746592,-0.22
1733841703.976189,-0.3
1733841704.177537,-0.4
1733841704.3787794,-0.5
1733841704.5820136,-0.61
1733841704.7849162,-0.72
1733841704.9863288,-0.83
1733841705.1876938,-0.94
1733841705.3893237,-1.04
1733841705.5924888,-1.13
1733841705.7936375,-1.2
1733841705.9963868,-1.26
1733841706.1972616,-1.29
1733841706.3986917,-1.3
1733841706.599781,-1.28
1733841706.8016517,-1.24
1733841707.0071847,-1.17
1733841707.21181,-1.07
1733841707.4142497,-0.94
1733841707.616069,-0.8
1733841707.8175814,-0.63
1733841708.0218582,-0.45
1733841708.2236526,-0.26
1733841708.425487,-0.06
1733841708.6285126,0.14
1733841708.8309898,0.33
1733841709.0327563,0.52
1733841709.2341132,0.7
1733841709.4378896,0.85
1733841709.6392357,0.99
1733841709.8410182,1.11
1733841710.0441794,1.19
1733841710.2459445,1.26
1733841710.4477632,1.29
1733841710.6490417,1.3
1733841710.850673,1.28
1733841711.0544753,1.24
1733841711.2559867,1.18
1733841711.457098,1.1
1733841711.6584215,1.0
1733841711.8603442,0.9
1733841712.0618322,0.79
1733841712.2632983,0.68
1733841712.4662752,0.57
1733841712.670523,0.46
1733841712.8717136,0.36
1733841713.0728993,0.27
1733841713.2754676,0.2
1733841713.4788506,0.14
1733841713.680494,0.09
1733841713.881365,0.05
1733841714.0839193,0.03
1733841714.2854216,0.01
1733841714.4873934,0.0
1733841714.6895242,0.0
1733841714.8911822,-0.0
1733841715.0948017,-0.0
1733841715.2958493,-0.01
1733841715.4971175,-0.02
1733841715.6986096,-0.04
1733841715.9002059,-0.07
1733841716.1016853,-0.11
1733841716.3035805,-0.17
1733841716.505509,-0.24
1733841716.707542,-0.32
1733841716.9121733,-0.41
1733841717.113603,-0.51
1733841717.3154986,-0.62
1733841717.5165207,-0.74
1733841717.7178504,-0.85
1733841717.920261,-0.95
1733841718.1231585,-1.05
1733841718.3243577,-1.14
1733841718.5324175,-1.21
1733841718.7356434,-1.26
1733841718.9380147,-1.29
1733841719.140042,-1.3
1733841719.3408651,-1.28
1733841719.5470927,-1.23
1733841719.7481966,-1.15
1733841719.9495342,-1.05
1733841720.1515424,-0.92
1733841720.3536181,-0.77
1733841720.5550349,-0.6
1733841720.7575817,-0.42
1733841720.960149,-0.23
1733841721.161689,-0.03
1733841721.3649175,0.17
1733841721.567287,0.36
1733841721.768377,0.55
1733841721.9698672,0.72
1733841722.171089,0.88
1733841722.3729112,1.01
1733841722.5742626,1.12
1733841722.776882,1.21
1733841722.9782295,1.26
1733841723.1798317,1.29
1733841723.3817873,1.3
1733841723.5831158,1.28
1733841723.7847674,1.23
1733841723.9866123,1.16
1733841724.1881368,1.08
1733841724.3931046,0.99
1733841724.6038094,0.88
1733841724.808581,0.77
1733841725.0095932,0.66
1733841725.2117295,0.55
1733841725.4157715,0.44
1733841725.617242,0.35
1733841725.8187976,0.26
1733841726.031701,0.19
1733841726.2343915,0.13
1733841726.4363413,0.08
1733841726.6374807,0.05
1733841726.8399405,0.02
1733841727.0417457,0.01
1733841727.2430873,0.0
1733841727.4451194,0.0
1733841727.6467898,-0.0
1733841727.8481395,-0.0
1733841728.0511143,-0.01
1733841728.2532985,-0.02
1733841728.4758432,-0.04
1733841728.678455,-0.07
1733841728.880383,-0.12
1733841729.0828242,-0.18
1733841729.2842762,-0.25
1733841729.4913752,-0.33
1733841729.6931102,-0.43
1733841729.8946571,-0.53
1733841730.0963461,-0.64
1733841730.298389,-0.75
1733841730.500116,-0.87
1733841730.7016702,-0.97
1733841730.9044216,-1.07
1733841731.1068754,-1.15
1733841731.308665,-1.22
1733841731.5104463,-1.27
1733841731.7179382,-1.3
1733841731.920228,-1.3
1733841732.1224272,-1.27
1733841732.3235147,-1.22
1733841732.526069,-1.14
1733841732.7278903,-1.03
1733841732.9289963,-0.9
1733841733.1311016,-0.75
1733841733.3321047,-0.57
1733841733.534011,-0.39
1733841733.7391171,-0.2
1733841733.940762,0.0
1733841734.1419222,0.2
1733841734.3428884,0.4
1733841734.5444474,0.58
1733841734.7541409,0.75
1733841734.9590435,0.9
1733841735.1606598,1.03
1733841735.3629084,1.14
1733841735.5640614,1.22
1733841735.7659848,1.27
1733841735.9684901,1.3
1733841736.1707437,1.3
1733841736.3731906,1.27
1733841736.5803041,1.22
1733841736.7835689,1.15
1733841736.9851649,1.07
1733841737.1876292,0.97
1733841737.3891954,0.86
1733841737.5918953,0.75
1733841737.7930021,0.64
1733841737.9940429,0.53
1733841738.1953006,0.43
1733841738.3968573,0.33
1733841738.5986893,0.25
1733841738.8001907,0.18
1733841739.0018253,0.12
1733841739.2034435,0.07
1733841739.4048786,0.04
1733841739.6064072,0.02
1733841739.8078096,0.01
1733841740.0093498,0.0
1733841740.2106016,0.0
1733841740.4125953,-0.0
1733841740.614013,-0.0
1733841740.8165212,-0.01
1733841741.0185695,-0.02
1733841741.2199023,-0.05
1733841741.421474,-0.08
1733841741.6237779,-0.13
1733841741.8270388,-0.19
1733841742.02979,-0.26
1733841742.2367015,-0.35
1733841742.43802,-0.45
1733841742.641855,-0.55
1733841742.843819,-0.66
1733841743.045063,-0.77
1733841743.2471204,-0.88
1733841743.4484508,-0.99
1733841743.6520197,-1.08
1733841743.8542035,-1.17
1733841744.0589168,-1.23
1733841744.2599905,-1.28
1733841744.4613688,-1.3
1733841744.6629832,-1.29
1733841744.864199,-1.26
1733841745.065798,-1.2
1733841745.2674158,-1.12
1733841745.4697037,-1.01
1733841745.6710846,-0.87
1733841745.87241,-0.72
1733841746.0739968,-0.54
1733841746.2751148,-0.36
1733841746.476024,-0.16
1733841746.6771905,0.04
1733841746.8786764,0.24
1733841747.081089,0.43
1733841747.2836392,0.61
1733841747.4855378,0.78
1733841747.68654,0.93
1733841747.8887522,1.05
1733841748.0898695,1.15
1733841748.2913115,1.23
1733841748.4929304,1.28
1733841748.696991,1.3
1733841748.898604,1.29
1733841749.1002526,1.26
1733841749.301601,1.21
1733841749.5043151,1.14
1733841749.7058873,1.05
1733841749.908556,0.95
1733841750.111101,0.84
1733841750.312638,0.73
1733841750.5140684,0.62
1733841750.717032,0.51
1733841750.9186203,0.41
1733841751.1216798,0.32
1733841751.3229096,0.23
1733841751.5248466,0.17
1733841751.7269032,0.11
1733841751.9285479,0.07
1733841752.1299834,0.04
1733841752.331351,0.02
1733841752.5333824,0.01
1733841752.7361653,0.0
1733841752.9378998,0.0
1733841753.138862,-0.0
1733841753.3432,-0.0
1733841753.545961,-0.01
1733841753.7485075,-0.03
1733841753.9516673,-0.05
1733841754.1532655,-0.09
1733841754.363223,-0.14
1733841754.564859,-0.2
1733841754.7671416,-0.28
1733841754.9692757,-0.37
1733841755.1708574,-0.46
1733841755.3726203,-0.57
1733841755.5742958,-0.68
1733841755.775571,-0.79
1733841755.976668,-0.9
1733841756.1780646,-1.01
1733841756.3791976,-1.1
1733841756.5807903,-1.18
1733841756.785443,-1.24
1733841756.9876685,-1.28
1733841757.1896038,-1.3
1733841757.3933375,-1.29
1733841757.5948324,-1.25
1733841757.7977955,-1.19
1733841757.9992416,-1.1
1733841758.2006922,-0.99
1733841758.402687,-0.85
1733841758.6043093,-0.69
1733841758.8060408,-0.51
1733841759.0076592,-0.33
1733841759.2089262,-0.13
1733841759.4100091,0.07
1733841759.6117406,0.27
1733841759.8137999,0.46
1733841760.0156963,0.64
1733841760.2180007,0.8
1733841760.4203415,0.95
1733841760.621505,1.07
1733841760.8229945,1.17
1733841761.0253716,1.24
1733841761.226415,1.28
1733841761.4275355,1.3
1733841761.6667476,1.29
1733841761.8754323,1.26
1733841762.0772798,1.2
1733841762.2792118,1.12
1733841762.4806285,1.03
1733841762.6830378,0.93
1733841762.8850346,0.82
1733841763.08798,0.71
1733841763.289702,0.6
1733841763.4927747,0.49
1733841763.6966295,0.39
1733841763.9030821,0.3
1733841764.1046925,0.22
1733841764.3062923,0.16
1733841764.5077271,0.1
1733841764.7107468,0.06
1733841764.9124007,0.03
1733841765.1143882,0.01
1733841765.3172698,0.0
1733841765.5186217,0.0
1733841765.7212958,0.0
1733841765.9234471,-0.0
1733841766.1245458,-0.0
1733841766.3280852,-0.01
1733841766.5292344,-0.03
1733841766.7310393,-0.06
1733841766.9342642,-0.1
1733841767.135741,-0.15
1733841767.337078,-0.21
1733841767.5386677,-0.29
1733841767.752586,-0.38
1733841767.9552631,-0.48
1733841768.156112,-0.59
1733841768.3571653,-0.7
1733841768.574061,-0.81
1733841768.7808785,-0.92
1733841768.98266,-1.02
1733841769.1877015,-1.11
1733841769.4319365,-1.19
1733841769.63365,-1.25
1733841769.8354611,-1.29
1733841770.037087,-1.3
1733841770.2382174,-1.29
1733841770.44339,-1.25
1733841770.6496665,-1.18
1733841770.8558562,-1.08
1733841771.0578754,-0.97
1733841771.2592385,-0.82
1733841771.4609432,-0.66
1733841771.6648207,-0.48
1733841771.866961,-0.29
1733841772.0704548,-0.1
1733841772.272753,0.1
1733841772.4742985,0.3
1733841772.6760097,0.49
1733841772.8801367,0.67
1733841773.0814493,0.83
1733841773.2831795,0.97
1733841773.484212,1.09
1733841773.6853144,1.18
1733841773.886314,1.25
1733841774.0910413,1.29
1733841774.2938514,1.3
1733841774.5033522,1.29
1733841774.7061164,1.25
1733841774.908439,1.19
1733841775.1124582,1.11
1733841775.313914,1.02
1733841775.5148332,0.92
1733841775.7164423,0.81
1733841775.9181085,0.69
1733841776.1203465,0.58
1733841776.3231208,0.48
1733841776.5245922,0.38
1733841776.7257748,0.29
1733841776.928767,0.21
1733841777.1301985,0.15
1733841777.3332195,0.09
1733841777.5373306,0.06
1733841777.7394376,0.03
1733841777.9413533,0.01
1733841778.1429434,0.0
1733841778.3447292,0.0
1733841778.5462558,-0.0
1733841778.7480712,-0.0
1733841778.9512522,-0.0
1733841779.1534982,-0.01
1733841779.3553083,-0.03
1733841779.5647314,-0.06
1733841779.766739,-0.1
1733841779.968187,-0.16
1733841780.1725047,-0.23
1733841780.3738117,-0.31
1733841780.5773222,-0.4
1733841780.783967,-0.5
1733841780.9865398,-0.61
1733841781.1885147,-0.72
1733841781.397505,-0.83
1733841781.6082668,-0.94
1733841781.8102624,-1.04
1733841782.0117004,-1.13
1733841782.2131336,-1.2
1733841782.41445,-1.26
1733841782.6164663,-1.29
1733841782.820186,-1.3
1733841783.021901,-1.28
1733841783.2234309,-1.24
1733841783.4248023,-1.16
1733841783.6269577,-1.07
1733841783.82811,-0.94
1733841784.0298378,-0.8
1733841784.2315862,-0.63
1733841784.4367158,-0.45
1733841784.6408484,-0.26
1733841784.8426251,-0.06
1733841785.0534947,0.14
1733841785.2552934,0.33
1733841785.457046,0.52
1733841785.6587355,0.7
1733841785.859993,0.86
1733841786.0619233,0.99
1733841786.2640734,1.11
1733841786.4664824,1.2
1733841786.6714332,1.26
1733841786.8752167,1.29
1733841787.0766342,1.3
1733841787.2780452,1.28
1733841787.480536,1.24
1733841787.6819725,1.18
1733841787.8831003,1.1
1733841788.08478,1.0
1733841788.2910008,0.9
1733841788.4925842,0.79
1733841788.694159,0.67
1733841788.8957229,0.56
1733841789.0971823,0.46
1733841789.2994323,0.36
1733841789.5011666,0.27
1733841789.7032464,0.2
1733841789.9053037,0.14
1733841790.1077313,0.09
1733841790.3096502,0.05
1733841790.511494,0.02
1733841790.7133489,0.01
1733841790.9150255,0.0
1733841791.1170259,0.0
1733841791.3185508,-0.0
1733841791.5197778,-0.0
1733841791.723819,-0.01
1733841791.9250116,-0.02
1733841792.126716,-0.04
1733841792.3301837,-0.07
1733841792.5316966,-0.11
1733841792.7338684,-0.17
1733841792.9358027,-0.24
1733841793.1369948,-0.32
1733841793.3404803,-0.41
1733841793.5435863,-0.52
1733841793.7466748,-0.62
1733841793.9486842,-0.74
1733841794.1504288,-0.85
1733841794.351702,-0.96
1733841794.5536208,-1.05
1733841794.755825,-1.14
